y_idx,n_pre_struct,n_pre_weighted,max_weight,col_entropy,col_sum
100,1458,1074,6.250000e-02,1.680777,2.380952e-01
101,1458,1074,5.000000e-01,1.404093,1.619048e+00
102,1458,1074,2.500000e-01,1.680777,9.523810e-01
103,1458,1074,5.000000e-01,1.680777,1.904762e+00
104,1458,1074,2.500000e-01,1.404093,8.095238e-01
105,1458,1074,1.250000e-01,1.680777,4.761905e-01
106,1458,1074,6.250000e-02,1.680777,2.380952e-01
107,1458,1074,5.000000e-01,1.404093,1.619048e+00
108,1458,1074,2.500000e-01,1.680777,9.523810e-01
109,1458,1074,5.000000e-01,1.680777,1.904762e+00
110,1458,1074,2.500000e-01,1.404093,8.095238e-01
111,1458,1074,1.250000e-01,1.680777,4.761905e-01
112,1458,1074,6.250000e-02,1.680777,2.380952e-01
113,1458,1074,5.000000e-01,1.404093,1.619048e+00
114,1458,1074,2.500000e-01,1.680777,9.523810e-01
115,1458,1074,5.000000e-01,1.680777,1.904762e+00
116,1458,1074,2.500000e-01,1.404093,8.095238e-01
117,1458,1074,1.250000e-01,1.680777,4.761905e-01
118,1458,1074,6.250000e-02,1.680777,2.380952e-01
119,1458,1074,5.000000e-01,1.404093,1.619048e+00
120,1458,1074,2.500000e-01,1.680777,9.523810e-01
121,1458,1074,5.000000e-01,1.680777,1.904762e+00
122,1458,1074,2.500000e-01,1.404093,8.095238e-01
123,1458,1074,1.250000e-01,1.680777,4.761905e-01
124,1458,1074,6.250000e-02,1.680777,2.380952e-01
125,1458,1074,5.000000e-01,1.404093,1.619048e+00
126,1458,1074,2.500000e-01,1.680777,9.523810e-01
127,1458,1074,5.000000e-01,1.680777,1.904762e+00
128,1458,1074,2.500000e-01,1.404093,8.095238e-01
129,1458,1074,1.250000e-01,1.680777,4.761905e-01
130,1458,1074,6.250000e-02,1.680777,2.380952e-01
131,1458,1074,5.000000e-01,1.404093,1.619048e+00
132,1458,1074,2.500000e-01,1.680777,9.523810e-01
133,1458,1074,5.000000e-01,1.680777,1.904762e+00
134,1458,1074,2.500000e-01,1.404093,8.095238e-01
135,1458,1074,1.250000e-01,1.680777,4.761905e-01
136,1458,1074,6.250000e-02,1.680777,2.380952e-01
137,1458,1074,5.000000e-01,1.404093,1.619048e+00
138,1458,1074,2.500000e-01,1.680777,9.523810e-01
139,1458,1074,5.000000e-01,1.680777,1.904762e+00
140,1458,1074,2.500000e-01,1.404093,8.095238e-01
141,1458,1074,1.250000e-01,1.680777,4.761905e-01
142,1458,1074,6.250000e-02,1.680777,2.380952e-01
143,1458,1074,5.000000e-01,1.404093,1.619048e+00
144,1458,1074,2.500000e-01,1.680777,9.523810e-01
145,1458,1074,5.000000e-01,1.680777,1.904762e+00
146,1458,1074,2.500000e-01,1.404093,8.095238e-01
147,1458,1074,1.250000e-01,1.680777,4.761905e-01
148,1458,1074,6.250000e-02,1.680777,2.380952e-01
149,1458,1074,5.000000e-01,1.404093,1.619048e+00
150,1458,1074,2.500000e-01,1.680777,9.523810e-01
151,1458,1074,5.000000e-01,1.680777,1.904762e+00
152,1458,1074,2.500000e-01,1.404093,8.095238e-01
153,1458,1074,1.250000e-01,1.680777,4.761905e-01
154,1458,1074,6.250000e-02,1.680777,2.380952e-01
155,1458,1074,5.000000e-01,1.404093,1.619048e+00
156,1458,1074,2.500000e-01,1.680777,9.523810e-01
157,1458,1074,5.000000e-01,1.680777,1.904762e+00
158,1458,1074,2.500000e-01,1.404093,8.095238e-01
159,1458,1074,1.250000e-01,1.680777,4.761905e-01
160,1458,1074,6.250000e-02,1.680777,2.380952e-01
161,1458,1074,5.000000e-01,1.404093,1.619048e+00
162,1458,1074,2.500000e-01,1.680777,9.523810e-01
163,1458,1074,5.000000e-01,1.680777,1.904762e+00
164,1458,1074,2.500000e-01,1.404093,8.095238e-01
165,1458,1074,1.250000e-01,1.680777,4.761905e-01
166,1458,1074,6.250000e-02,1.680777,2.380952e-01
167,1458,1074,5.000000e-01,1.404093,1.619048e+00
168,1458,1074,2.500000e-01,1.680777,9.523810e-01
169,1458,1074,5.000000e-01,1.680777,1.904762e+00
170,1458,1074,2.500000e-01,1.404093,8.095238e-01
171,1458,1074,1.250000e-01,1.680777,4.761905e-01
172,1458,1074,6.250000e-02,1.680777,2.380952e-01
173,1458,1074,5.000000e-01,1.404093,1.619048e+00
174,1458,1074,2.500000e-01,1.680777,9.523810e-01
175,1458,1074,5.000000e-01,1.680777,1.904762e+00
176,1458,1074,2.500000e-01,1.404093,8.095238e-01
177,1458,1074,1.250000e-01,1.680777,4.761905e-01
178,1458,1074,6.250000e-02,1.680777,2.380952e-01
179,1458,1074,5.000000e-01,1.404093,1.619048e+00
180,1458,1074,2.500000e-01,1.680777,9.523810e-01
181,1458,1074,5.000000e-01,1.680777,1.904762e+00
182,1458,1074,2.500000e-01,1.404093,8.095238e-01
183,1458,1074,1.250000e-01,1.680777,4.761905e-01
184,1458,1074,6.250000e-02,1.680777,2.380952e-01
185,1458,1074,5.000000e-01,1.404093,1.619048e+00
186,1458,1074,2.500000e-01,1.680777,9.523810e-01
187,1458,1074,5.000000e-01,1.680777,1.904762e+00
188,1458,1074,2.500000e-01,1.404093,8.095238e-01
189,1458,1074,1.250000e-01,1.680777,4.761905e-01
190,1458,1074,6.250000e-02,1.680777,2.380952e-01
191,1458,1074,5.000000e-01,1.404093,1.619048e+00
192,1458,1074,2.500000e-01,1.680777,9.523810e-01
193,1458,1074,5.000000e-01,1.680777,1.904762e+00
194,1458,1074,2.500000e-01,1.404093,8.095238e-01
195,1458,1074,1.250000e-01,1.680777,4.761905e-01
196,1458,1074,6.250000e-02,1.680777,2.380952e-01
197,1458,1074,5.000000e-01,1.404093,1.619048e+00
198,1458,1074,2.500000e-01,1.680777,9.523810e-01
199,1458,1074,5.000000e-01,1.680777,1.904762e+00
200,1458,1074,2.500000e-01,1.404093,8.095238e-01
201,1458,1074,1.250000e-01,1.680777,4.761905e-01
202,1458,1074,6.250000e-02,1.680777,2.380952e-01
203,1458,1074,5.000000e-01,1.404093,1.619048e+00
204,1458,1074,2.500000e-01,1.680777,9.523810e-01
205,1458,1074,5.000000e-01,1.680777,1.904762e+00
206,1458,1074,2.500000e-01,1.404093,8.095238e-01
207,1458,1074,1.250000e-01,1.680777,4.761905e-01
208,1458,1074,6.250000e-02,1.680777,2.380952e-01
209,1458,1074,5.000000e-01,1.404093,1.619048e+00
210,1458,1074,2.500000e-01,1.680777,9.523810e-01
211,1458,1074,5.000000e-01,1.680777,1.904762e+00
212,1458,1074,2.500000e-01,1.404093,8.095238e-01
213,1458,1074,1.250000e-01,1.680777,4.761905e-01
214,1458,1074,6.250000e-02,1.680777,2.380952e-01
215,1458,1074,5.000000e-01,1.404093,1.619048e+00
216,1458,1074,2.500000e-01,1.680777,9.523810e-01
217,1458,1074,5.000000e-01,1.680777,1.904762e+00
218,1458,1074,2.500000e-01,1.404093,8.095238e-01
219,1458,1074,1.250000e-01,1.680777,4.761905e-01
220,1458,1074,6.250000e-02,1.680777,2.380952e-01
221,1458,1074,5.000000e-01,1.404093,1.619048e+00
222,1458,1074,2.500000e-01,1.680777,9.523810e-01
223,1458,1074,5.000000e-01,1.680777,1.904762e+00
224,1458,1074,2.500000e-01,1.404093,8.095238e-01
225,1458,1074,1.250000e-01,1.680777,4.761905e-01
226,1458,1074,6.250000e-02,1.680777,2.380952e-01
227,1458,1074,5.000000e-01,1.404093,1.619048e+00
228,1458,1074,2.500000e-01,1.680777,9.523810e-01
229,1458,1074,5.000000e-01,1.680777,1.904762e+00
230,1458,1074,2.500000e-01,1.404093,8.095238e-01
231,1458,1074,1.250000e-01,1.680777,4.761905e-01
232,1458,1074,6.250000e-02,1.680777,2.380952e-01
233,1458,1074,5.000000e-01,1.404093,1.619048e+00
234,1458,1074,2.500000e-01,1.680777,9.523810e-01
235,1458,1074,5.000000e-01,1.680777,1.904762e+00
236,1458,1074,2.500000e-01,1.404093,8.095238e-01
237,1458,1074,1.250000e-01,1.680777,4.761905e-01
238,1458,1074,6.250000e-02,1.680777,2.380952e-01
239,1458,1074,5.000000e-01,1.404093,1.619048e+00
240,1458,1074,2.500000e-01,1.680777,9.523810e-01
241,1458,1074,5.000000e-01,1.680777,1.904762e+00
242,1458,1074,2.500000e-01,1.404093,8.095238e-01
243,1458,1074,1.250000e-01,1.680777,4.761905e-01
244,1458,1074,6.250000e-02,1.680777,2.380952e-01
245,1458,1074,5.000000e-01,1.404093,1.619048e+00
246,1458,1074,2.500000e-01,1.680777,9.523810e-01
247,1458,1074,5.000000e-01,1.680777,1.904762e+00
248,1458,1074,2.500000e-01,1.404093,8.095238e-01
249,1458,1074,1.250000e-01,1.680777,4.761905e-01
250,1458,1074,6.250000e-02,1.680777,2.380952e-01
251,1458,1074,5.000000e-01,1.404093,1.619048e+00
252,1458,1074,2.500000e-01,1.680777,9.523810e-01
253,1458,1074,5.000000e-01,1.680777,1.904762e+00
254,1458,1074,2.500000e-01,1.404093,8.095238e-01
255,1458,1074,1.250000e-01,1.680777,4.761905e-01
256,1458,1074,6.250000e-02,1.680777,2.380952e-01
257,1458,1074,5.000000e-01,1.404093,1.619048e+00
258,1458,1074,2.500000e-01,1.680777,9.523810e-01
259,1458,1074,5.000000e-01,1.680777,1.904762e+00
260,1458,1074,2.500000e-01,1.404093,8.095238e-01
261,1458,1074,1.250000e-01,1.680777,4.761905e-01
262,1458,1074,6.250000e-02,1.680777,2.380952e-01
263,1458,1074,5.000000e-01,1.404093,1.619048e+00
264,1458,1074,2.500000e-01,1.680777,9.523810e-01
265,1458,1074,5.000000e-01,1.680777,1.904762e+00
266,1458,1074,2.500000e-01,1.404093,8.095238e-01
267,1458,1074,1.250000e-01,1.680777,4.761905e-01
268,1458,1074,6.250000e-02,1.680777,2.380952e-01
269,1458,1074,5.000000e-01,1.404093,1.619048e+00
270,1458,1074,2.500000e-01,1.680777,9.523810e-01
271,1458,1074,5.000000e-01,1.680777,1.904762e+00
272,1458,1074,2.500000e-01,1.404093,8.095238e-01
273,1458,1074,1.250000e-01,1.680777,4.761905e-01
274,1458,1074,6.250000e-02,1.680777,2.380952e-01
275,1458,1074,5.000000e-01,1.404093,1.619048e+00
276,1458,1074,2.500000e-01,1.680777,9.523810e-01
277,1458,1074,5.000000e-01,1.680777,1.904762e+00
278,1458,1074,2.500000e-01,1.404093,8.095238e-01
279,1458,1074,1.250000e-01,1.680777,4.761905e-01
280,1458,1074,6.250000e-02,1.680777,2.380952e-01
281,1458,1074,5.000000e-01,1.404093,1.619048e+00
282,1458,1074,2.500000e-01,1.680777,9.523810e-01
283,1458,1074,5.000000e-01,1.680777,1.904762e+00
284,1458,1074,2.500000e-01,1.404093,8.095238e-01
285,1458,1074,1.250000e-01,1.680777,4.761905e-01
286,1458,1074,6.250000e-02,1.680777,2.380952e-01
287,1458,1074,5.000000e-01,1.404093,1.619048e+00
288,1458,1074,2.500000e-01,1.680777,9.523810e-01
289,1458,1074,5.000000e-01,1.680777,1.904762e+00
290,1458,1074,2.500000e-01,1.404093,8.095238e-01
291,1458,1074,1.250000e-01,1.680777,4.761905e-01
292,1458,1074,6.250000e-02,1.680777,2.380952e-01
293,1458,1074,5.000000e-01,1.404093,1.619048e+00
294,1458,1074,2.500000e-01,1.680777,9.523810e-01
295,1458,1074,5.000000e-01,1.680777,1.904762e+00
296,1458,1074,2.500000e-01,1.404093,8.095238e-01
297,1458,1074,1.250000e-01,1.680777,4.761905e-01
298,1458,1074,6.250000e-02,1.680777,2.380952e-01
299,1458,1074,5.000000e-01,1.404093,1.619048e+00
300,1458,1074,2.500000e-01,1.680777,9.523810e-01
301,1458,1074,5.000000e-01,1.680777,1.904762e+00
302,1458,1074,2.500000e-01,1.404093,8.095238e-01
303,1458,1074,1.250000e-01,1.680777,4.761905e-01
304,1458,1074,6.250000e-02,1.680777,2.380952e-01
305,1458,1074,5.000000e-01,1.404093,1.619048e+00
306,1458,1074,2.500000e-01,1.680777,9.523810e-01
307,1458,1074,5.000000e-01,1.680777,1.904762e+00
308,1458,1074,2.500000e-01,1.404093,8.095238e-01
309,1458,1074,1.250000e-01,1.680777,4.761905e-01
310,1458,1074,6.250000e-02,1.680777,2.380952e-01
311,1458,1074,5.000000e-01,1.404093,1.619048e+00
312,1458,1074,2.500000e-01,1.680777,9.523810e-01
313,1458,1074,5.000000e-01,1.680777,1.904762e+00
314,1458,1074,2.500000e-01,1.404093,8.095238e-01
315,1458,1074,1.250000e-01,1.680777,4.761905e-01
316,1458,1074,6.250000e-02,1.680777,2.380952e-01
317,1458,1074,5.000000e-01,1.404093,1.619048e+00
318,1458,1074,2.500000e-01,1.680777,9.523810e-01
319,1458,1074,5.000000e-01,1.680777,1.904762e+00
320,1458,1074,2.500000e-01,1.404093,8.095238e-01
321,1458,1074,1.250000e-01,1.680777,4.761905e-01
322,1458,1074,6.250000e-02,1.680777,2.380952e-01
323,1458,1074,5.000000e-01,1.404093,1.619048e+00
324,1458,1074,2.500000e-01,1.680777,9.523810e-01
325,1458,1074,5.000000e-01,1.680777,1.904762e+00
326,1458,1074,2.500000e-01,1.404093,8.095238e-01
327,1458,1074,1.250000e-01,1.680777,4.761905e-01
328,1458,1074,6.250000e-02,1.680777,2.380952e-01
329,1458,1074,5.000000e-01,1.404093,1.619048e+00
330,1458,1074,2.500000e-01,1.680777,9.523810e-01
331,1458,1074,5.000000e-01,1.680777,1.904762e+00
332,1458,1074,2.500000e-01,1.404093,8.095238e-01
333,1458,1074,1.250000e-01,1.680777,4.761905e-01
334,1458,1074,6.250000e-02,1.680777,2.380952e-01
335,1458,1074,5.000000e-01,1.404093,1.619048e+00
336,1458,1074,2.500000e-01,1.680777,9.523810e-01
337,1458,1074,5.000000e-01,1.680777,1.904762e+00
338,1458,1074,2.500000e-01,1.404093,8.095238e-01
339,1458,1074,1.250000e-01,1.680777,4.761905e-01
340,1458,1074,6.250000e-02,1.680777,2.380952e-01
341,1458,1074,5.000000e-01,1.404093,1.619048e+00
342,1458,1074,2.500000e-01,1.680777,9.523810e-01
343,1458,1074,5.000000e-01,1.680777,1.904762e+00
344,1458,1074,2.500000e-01,1.404093,8.095238e-01
345,1458,1074,1.250000e-01,1.680777,4.761905e-01
346,1458,1074,6.250000e-02,1.680777,2.380952e-01
347,1458,1074,5.000000e-01,1.404093,1.619048e+00
348,1458,1074,2.500000e-01,1.680777,9.523810e-01
349,1458,1074,5.000000e-01,1.680777,1.904762e+00
350,1458,1074,2.500000e-01,1.404093,8.095238e-01
351,1458,1074,1.250000e-01,1.680777,4.761905e-01
352,1458,1074,6.250000e-02,1.680777,2.380952e-01
353,1458,1074,5.000000e-01,1.404093,1.619048e+00
354,1458,1074,2.500000e-01,1.680777,9.523810e-01
355,1458,1074,5.000000e-01,1.680777,1.904762e+00
356,1458,1074,2.500000e-01,1.404093,8.095238e-01
357,1458,1074,1.250000e-01,1.680777,4.761905e-01
358,1458,1074,6.250000e-02,1.680777,2.380952e-01
359,1458,1074,5.000000e-01,1.404093,1.619048e+00
360,1458,1074,2.500000e-01,1.680777,9.523810e-01
361,1458,1074,5.000000e-01,1.680777,1.904762e+00
362,1458,1074,2.500000e-01,1.404093,8.095238e-01
363,1458,1074,1.250000e-01,1.680777,4.761905e-01
364,1458,1074,6.250000e-02,1.680777,2.380952e-01
365,1458,1074,5.000000e-01,1.404093,1.619048e+00
366,1458,1074,2.500000e-01,1.680777,9.523810e-01
367,1458,1074,5.000000e-01,1.680777,1.904762e+00
368,1458,1074,2.500000e-01,1.404093,8.095238e-01
369,1458,1074,1.250000e-01,1.680777,4.761905e-01
370,1458,1074,6.250000e-02,1.680777,2.380952e-01
371,1458,1074,5.000000e-01,1.404093,1.619048e+00
372,1458,1074,2.500000e-01,1.680777,9.523810e-01
373,1458,1074,5.000000e-01,1.680777,1.904762e+00
374,1458,1074,2.500000e-01,1.404093,8.095238e-01
375,1458,1074,1.250000e-01,1.680777,4.761905e-01
376,1458,1074,6.250000e-02,1.680777,2.380952e-01
377,1458,1074,5.000000e-01,1.404093,1.619048e+00
378,1458,1074,2.500000e-01,1.680777,9.523810e-01
379,1458,1074,5.000000e-01,1.680777,1.904762e+00
380,1458,1074,2.500000e-01,1.404093,8.095238e-01
381,1458,1074,1.250000e-01,1.680777,4.761905e-01
382,1458,1074,6.250000e-02,1.680777,2.380952e-01
383,1458,1074,5.000000e-01,1.404093,1.619048e+00
384,1458,1074,2.500000e-01,1.680777,9.523810e-01
385,1458,1074,5.000000e-01,1.680777,1.904762e+00
386,1458,1074,2.500000e-01,1.404093,8.095238e-01
387,1458,1074,1.250000e-01,1.680777,4.761905e-01
388,1458,1074,6.250000e-02,1.680777,2.380952e-01
389,1458,1074,5.000000e-01,1.404093,1.619048e+00
390,1458,1074,2.500000e-01,1.680777,9.523810e-01
391,1458,1074,5.000000e-01,1.680777,1.904762e+00
392,1458,1074,2.500000e-01,1.404093,8.095238e-01
393,1458,1074,1.250000e-01,1.680777,4.761905e-01
394,1458,1074,6.250000e-02,1.680777,2.380952e-01
395,1458,1074,5.000000e-01,1.404093,1.619048e+00
396,1458,1074,2.500000e-01,1.680777,9.523810e-01
397,1458,1074,5.000000e-01,1.680777,1.904762e+00
398,1458,1074,2.500000e-01,1.404093,8.095238e-01
399,1458,1074,1.250000e-01,1.680777,4.761905e-01
400,1458,1074,6.250000e-02,1.680777,2.380952e-01
401,1458,1074,5.000000e-01,1.404093,1.619048e+00
402,1458,1074,2.500000e-01,1.680777,9.523810e-01
403,1458,1074,5.000000e-01,1.680777,1.904762e+00
404,1458,1074,2.500000e-01,1.404093,8.095238e-01
405,1458,1074,1.250000e-01,1.680777,4.761905e-01
406,1458,1074,6.250000e-02,1.680777,2.380952e-01
407,1458,1074,5.000000e-01,1.404093,1.619048e+00
408,1458,1074,2.500000e-01,1.680777,9.523810e-01
409,1458,1074,5.000000e-01,1.680777,1.904762e+00
410,1458,1074,2.500000e-01,1.404093,8.095238e-01
411,1458,1074,1.250000e-01,1.680777,4.761905e-01
412,1458,1074,6.250000e-02,1.680777,2.380952e-01
413,1458,1074,5.000000e-01,1.404093,1.619048e+00
414,1458,1074,2.500000e-01,1.680777,9.523810e-01
415,1458,1074,5.000000e-01,1.680777,1.904762e+00
416,1458,1074,2.500000e-01,1.404093,8.095238e-01
417,1458,1074,1.250000e-01,1.680777,4.761905e-01
418,1458,1074,6.250000e-02,1.680777,2.380952e-01
419,1458,1074,5.000000e-01,1.404093,1.619048e+00
420,1458,1074,2.500000e-01,1.680777,9.523810e-01
421,1458,1074,5.000000e-01,1.680777,1.904762e+00
422,1458,1074,2.500000e-01,1.404093,8.095238e-01
423,1458,1074,1.250000e-01,1.680777,4.761905e-01
424,1458,1074,6.250000e-02,1.680777,2.380952e-01
425,1458,1074,5.000000e-01,1.404093,1.619048e+00
426,1458,1074,2.500000e-01,1.680777,9.523810e-01
427,1458,1074,5.000000e-01,1.680777,1.904762e+00
428,1458,1074,2.500000e-01,1.404093,8.095238e-01
429,1458,1074,1.250000e-01,1.680777,4.761905e-01
430,1458,1074,6.250000e-02,1.680777,2.380952e-01
431,1458,1074,5.000000e-01,1.404093,1.619048e+00
432,1458,1074,2.500000e-01,1.680777,9.523810e-01
433,1458,1074,5.000000e-01,1.680777,1.904762e+00
434,1458,1074,2.500000e-01,1.404093,8.095238e-01
435,1458,1074,1.250000e-01,1.680777,4.761905e-01
436,1458,1074,6.250000e-02,1.680777,2.380952e-01
437,1458,1074,5.000000e-01,1.404093,1.619048e+00
438,1458,1074,2.500000e-01,1.680777,9.523810e-01
439,1458,1074,5.000000e-01,1.680777,1.904762e+00
440,1458,1074,2.500000e-01,1.404093,8.095238e-01
441,1458,1074,1.250000e-01,1.680777,4.761905e-01
442,1458,1074,6.250000e-02,1.680777,2.380952e-01
443,1458,1074,5.000000e-01,1.404093,1.619048e+00
444,1458,1074,2.500000e-01,1.680777,9.523810e-01
445,1458,1074,5.000000e-01,1.680777,1.904762e+00
446,1458,1074,2.500000e-01,1.404093,8.095238e-01
447,1458,1074,1.250000e-01,1.680777,4.761905e-01
448,1458,1074,6.250000e-02,1.680777,2.380952e-01
449,1458,1074,5.000000e-01,1.404093,1.619048e+00
450,1458,1074,2.500000e-01,1.680777,9.523810e-01
451,1458,1074,5.000000e-01,1.680777,1.904762e+00
452,1458,1074,2.500000e-01,1.404093,8.095238e-01
453,1458,1074,1.250000e-01,1.680777,4.761905e-01
454,1458,1074,6.250000e-02,1.680777,2.380952e-01
455,1458,1074,5.000000e-01,1.404093,1.619048e+00
456,1458,1074,2.500000e-01,1.680777,9.523810e-01
457,1458,1074,5.000000e-01,1.680777,1.904762e+00
458,1458,1074,2.500000e-01,1.404093,8.095238e-01
459,1458,1074,1.250000e-01,1.680777,4.761905e-01
460,1458,1074,6.250000e-02,1.680777,2.380952e-01
461,1458,1074,5.000000e-01,1.404093,1.619048e+00
462,1458,1074,2.500000e-01,1.680777,9.523810e-01
463,1458,1074,5.000000e-01,1.680777,1.904762e+00
464,1458,1074,2.500000e-01,1.404093,8.095238e-01
465,1458,1074,1.250000e-01,1.680777,4.761905e-01
466,1458,1074,6.250000e-02,1.680777,2.380952e-01
467,1458,1074,5.000000e-01,1.404093,1.619048e+00
468,1458,1074,2.500000e-01,1.680777,9.523810e-01
469,1458,1074,5.000000e-01,1.680777,1.904762e+00
470,1458,1074,2.500000e-01,1.404093,8.095238e-01
471,1458,1074,1.250000e-01,1.680777,4.761905e-01
472,1458,1074,6.250000e-02,1.680777,2.380952e-01
473,1458,1074,5.000000e-01,1.404093,1.619048e+00
474,1458,1074,2.500000e-01,1.680777,9.523810e-01
475,1458,1074,5.000000e-01,1.680777,1.904762e+00
476,1458,1074,2.500000e-01,1.404093,8.095238e-01
477,1458,1074,1.250000e-01,1.680777,4.761905e-01
478,1458,1074,6.250000e-02,1.680777,2.380952e-01
479,1458,1074,5.000000e-01,1.404093,1.619048e+00
