label,chi,k_infty,L1_re,L1_im,L2_re,L2_im
label;chi;L1_re;L1_im;L2_re;L2_im
(5);[2];0.6047086137711147833763412653978417380725516806835045867;0.0000000000000000000000000000000000000000000000000000000;0.7966370593030879111573707260349964183559712959724355231;0.0000000000000000000000000000000000000000000000000000000
(5);[3];0.7072598960444780277003997886495648187344776858782777752;-0.3283270714034873918466939289649050541097147550215933518;0.9294893602496379663980656573960932051861641694079308142;-0.2280626366674835609017820581702452226478935445603993573
(17);[0, 1];0.6536223272378357491064868694437252594694726538323090463;0.2511089506821019939379011688994597210651099485859588753;0.9077516583341560505166283301340782558590030339125067266;0.2003503974948394859925887585211521686944497070580661030
(17);[0, 2];0.5583995415156970923945747208054594140683660846114034897;0.0000000000000000000000000000000000000000000000000000000;0.7848070052165121099892354333796202564032318675704541631;0.0000000000000000000000000000000000000000000000000000000
(17);[0, 3];0.6536223272378357491064868694437252594694726538323090463;-0.2511089506821019939379011688994597210651099485859588753;0.9077516583341560505166283301340782558590030339125067266;-0.2003503974948394859925887585211521686944497070580661030
(17);[1, 0];0.5549869639221974613072062424711962004430449619493211101;-0.4091627144814508114661801224090301574431675012555029869;0.8101300189490236241487000660595057432942624472394161472;-0.1744820149418961696055356650160088366386801329603190292
(17);[1, 1];1.2908370659566614683859612326458600996923298668220028123;-0.0207883934400821838317991226323057039780220081220731249;1.1544288973915461022837919243523997297974452285305854017;-0.1401114950353550712590921465468791127033316010773238862
(17);[1, 2];1.4573653226037412750705812313779071317765053552798404619;0.6626946634004204083117568256863214317255640255902294993;1.2166620295224008331070769821472204234462712211950675627;0.2427674268826229619957410480457246011983782959235351546
(17);[1, 3];0.6773511540169764077896862936899168317407625240511872158;0.0007099751123513541248149649845338422059154473325816966;0.8261245508349590685157871382562520098997462126215415816;0.1055195104002596391159468463976763056232884253280971616
(17);[2, 0];0.9314336518469160518037270350355606720232425905397701797;0.3797305394086299193605798049774352989601468179009776243;0.9546622864439309290540498821244222727058229717461657365;0.2275907892562182167662741660511701636857554583993872142
(17);[2, 1];0.9004638373276473036884957510800664573411602479647039820;0.0000000000000000000000000000000000000000000000000000000;0.8545576386786200589580401103455622189845234517420628389;0.0000000000000000000000000000000000000000000000000000000
(17);[2, 2];0.4099047896323010775767155699932396661818325626516293902;-0.3095265495340367799618343326594204495467817973790760559;0.8664723155276956954008696627652019304164918681766433304;-0.2572663622053147629297361870450186431429056609962576395
(17);[2, 3];1.6862428491289039918444604221008586414887374010907441708;0.3829216232508985900718242149495718592526605124103413625;1.3143313811211352049208269459286455578820197146107977545;0.0714834081019317737870850044185266286529973387716973708
(17);[3, 0];0.7454830285961731148167279946021464877669882387107559655;-0.6939861105079503202835184029624611960351272080934826503;1.0847854977120437926667754490320048399709528211449112253;-0.2700935109729695932384386702536332661822137176074360507
(17);[3, 1];1.2703604575994953043042129210201680933535952424747167143;0.7011000821025767064648291099079180866061622376268127950;1.1716082941006334616073060867045283747613370611746553427;0.2527842414093777908243673947176595838116951289196782886
(17);[3, 2];0.5549869639221974613072062424711962004430449619493211101;0.4091627144814508114661801224090301574431675012555029869;0.8101300189490236241487000660595057432942624472394161472;0.1744820149418961696055356650160088366386801329603190292
(17);[3, 3];0.8580099094379295677846342922769213534703844742601896678;-0.3851499530397352802869433356429331351601523500092393452;0.8821765827091583178945883974502535847889730160333454165;-0.1618103005814296890773089224341928048631336901171158980
(17);[4, 0];0.6084792349506219408198630116566146969517502758201923062;0.2851136151158455415942818212828493748055133725801193965;0.7952695377252777758853832397055175930646052986927748522;0.0655974199599374207109125329027187981929821862336048254
(17);[4, 1];0.7981669814917823274377711862310505225323626411501785157;-0.7147040934769189389907530912770999954715314551464591681;0.9649570894765140808806492580711823687726850651847982773;-0.2947414470854735404461492182034819026172334388832254963
(17);[4, 2];1.8045732692989796306579210832701184258648759523570027572;0.0000000000000000000000000000000000000000000000000000000;1.3312961915860762795215651853069492707848147238268967195;0.0000000000000000000000000000000000000000000000000000000
(17);[4, 3];0.6536223272378357491064868694437252594694726538323090463;0.2511089506821019939379011688994597210651099485859588753;0.9077516583341560505166283301340782558590030339125067266;0.2003503974948394859925887585211521686944497070580661030
(17);[5, 0];1.4573653226037412750705812313779071317765053552798404619;0.6626946634004204083117568256863214317255640255902294993;1.2166620295224008331070769821472204234462712211950675627;0.2427674268826229619957410480457246011983782959235351546
(17);[5, 1];0.4454344816796165537431195953789648314638358558900891564;0.1459171989897872261568291198788860203286711175794120662;0.7688035526678008466429419198996242775494938683718327879;0.0969980266058333702436150625050655975281476521637010396
(17);[5, 2];0.8532898404957251577324106282790941537050749211386412489;-0.0472673617093841217334764610113495775556788309465530864;0.8620872106379281203536320739243587842734601558546144942;-0.0901538507707702560726877707808303071295282589816134135
(17);[5, 3];1.2703604575994953043042129210201680933535952424747167143;-0.7011000821025767064648291099079180866061622376268127950;1.1716082941006334616073060867045283747613370611746553427;-0.2527842414093777908243673947176595838116951289196782886
(17);[6, 0];0.9314336518469160518037270350355606720232425905397701797;-0.3797305394086299193605798049774352989601468179009776243;0.9546622864439309290540498821244222727058229717461657365;-0.2275907892562182167662741660511701636857554583993872142
(17);[6, 1];1.6862428491289039918444604221008586414887374010907441708;0.3829216232508985900718242149495718592526605124103413625;1.3143313811211352049208269459286455578820197146107977545;0.0714834081019317737870850044185266286529973387716973708
(17);[6, 2];1.0720608587332793219677528753483487296263649724355050477;0.1125464430243478309541166098998920626244810582336894812;1.0008638070926283952647596303379680907132816131389341542;0.1777762086030257739388783929032822839630208909929543796
(17);[6, 3];0.6163769300909554780485894990701135712875026752951443835;0.0000000000000000000000000000000000000000000000000000000;0.7681585627661326020332055920203873681606570280900745817;0.0000000000000000000000000000000000000000000000000000000
(17);[7, 0];0.8532898404957251577324106282790941537050749211386412489;0.0472673617093841217334764610113495775556788309465530864;0.8620872106379281203536320739243587842734601558546144942;0.0901538507707702560726877707808303071295282589816134135
(17);[7, 1];0.6773511540169764077896862936899168317407625240511872158;-0.0007099751123513541248149649845338422059154473325816966;0.8261245508349590685157871382562520098997462126215415816;-0.1055195104002596391159468463976763056232884253280971616
(17);[7, 2];0.7454830285961731148167279946021464877669882387107559655;-0.6939861105079503202835184029624611960351272080934826503;1.0847854977120437926667754490320048399709528211449112253;-0.2700935109729695932384386702536332661822137176074360507
(17);[7, 3];1.2686195820351326877893447882782383494460336053121680845;0.9473526884039927219973718041194652616357340623635039456;1.1890600831117714056194898583479118528764440276816990819;0.3217814860242065762729401610083802490420864280736653120
(17);[8, 0];1.5484078940841972695495963529711908449330227568767268155;0.0000000000000000000000000000000000000000000000000000000;1.2570530038636547272233881487125301916376345776129267162;0.0000000000000000000000000000000000000000000000000000000
(17);[8, 1];0.7981669814917823274377711862310505225323626411501785157;0.7147040934769189389907530912770999954715314551464591681;0.9649570894765140808806492580711823687726850651847982773;0.2947414470854735404461492182034819026172334388832254963
(17);[8, 2];0.5583995415156970923945747208054594140683660846114034897;0.0000000000000000000000000000000000000000000000000000000;0.7848070052165121099892354333796202564032318675704541631;0.0000000000000000000000000000000000000000000000000000000
(17);[8, 3];0.7981669814917823274377711862310505225323626411501785157;-0.7147040934769189389907530912770999954715314551464591681;0.9649570894765140808806492580711823687726850651847982773;-0.2947414470854735404461492182034819026172334388832254963
(17);[9, 0];0.8532898404957251577324106282790941537050749211386412489;-0.0472673617093841217334764610113495775556788309465530864;0.8620872106379281203536320739243587842734601558546144942;-0.0901538507707702560726877707808303071295282589816134135
(17);[9, 1];1.2686195820351326877893447882782383494460336053121680845;-0.9473526884039927219973718041194652616357340623635039456;1.1890600831117714056194898583479118528764440276816990819;-0.3217814860242065762729401610083802490420864280736653120
(17);[9, 2];0.7454830285961731148167279946021464877669882387107559655;0.6939861105079503202835184029624611960351272080934826503;1.0847854977120437926667754490320048399709528211449112253;0.2700935109729695932384386702536332661822137176074360507
(17);[9, 3];0.6773511540169764077896862936899168317407625240511872158;0.0007099751123513541248149649845338422059154473325816966;0.8261245508349590685157871382562520098997462126215415816;0.1055195104002596391159468463976763056232884253280971616
(17);[10, 0];0.9314336518469160518037270350355606720232425905397701797;0.3797305394086299193605798049774352989601468179009776243;0.9546622864439309290540498821244222727058229717461657365;0.2275907892562182167662741660511701636857554583993872142
(17);[10, 1];0.6163769300909554780485894990701135712875026752951443835;0.0000000000000000000000000000000000000000000000000000000;0.7681585627661326020332055920203873681606570280900745817;0.0000000000000000000000000000000000000000000000000000000
(17);[10, 2];1.0720608587332793219677528753483487296263649724355050477;-0.1125464430243478309541166098998920626244810582336894812;1.0008638070926283952647596303379680907132816131389341542;-0.1777762086030257739388783929032822839630208909929543796
(17);[10, 3];1.6862428491289039918444604221008586414887374010907441708;-0.3829216232508985900718242149495718592526605124103413625;1.3143313811211352049208269459286455578820197146107977545;-0.0714834081019317737870850044185266286529973387716973708
(17);[11, 0];1.4573653226037412750705812313779071317765053552798404619;-0.6626946634004204083117568256863214317255640255902294993;1.2166620295224008331070769821472204234462712211950675627;-0.2427674268826229619957410480457246011983782959235351546
(17);[11, 1];1.2703604575994953043042129210201680933535952424747167143;0.7011000821025767064648291099079180866061622376268127950;1.1716082941006334616073060867045283747613370611746553427;0.2527842414093777908243673947176595838116951289196782886
(17);[11, 2];0.8532898404957251577324106282790941537050749211386412489;0.0472673617093841217334764610113495775556788309465530864;0.8620872106379281203536320739243587842734601558546144942;0.0901538507707702560726877707808303071295282589816134135
(17);[11, 3];0.4454344816796165537431195953789648314638358558900891564;-0.1459171989897872261568291198788860203286711175794120662;0.7688035526678008466429419198996242775494938683718327879;-0.0969980266058333702436150625050655975281476521637010396
(17);[12, 0];0.6084792349506219408198630116566146969517502758201923062;-0.2851136151158455415942818212828493748055133725801193965;0.7952695377252777758853832397055175930646052986927748522;-0.0655974199599374207109125329027187981929821862336048254
(17);[12, 1];0.6536223272378357491064868694437252594694726538323090463;-0.2511089506821019939379011688994597210651099485859588753;0.9077516583341560505166283301340782558590030339125067266;-0.2003503974948394859925887585211521686944497070580661030
(17);[12, 2];1.8045732692989796306579210832701184258648759523570027572;0.0000000000000000000000000000000000000000000000000000000;1.3312961915860762795215651853069492707848147238268967195;0.0000000000000000000000000000000000000000000000000000000
(17);[12, 3];0.7981669814917823274377711862310505225323626411501785157;0.7147040934769189389907530912770999954715314551464591681;0.9649570894765140808806492580711823687726850651847982773;0.2947414470854735404461492182034819026172334388832254963
(17);[13, 0];0.7454830285961731148167279946021464877669882387107559655;0.6939861105079503202835184029624611960351272080934826503;1.0847854977120437926667754490320048399709528211449112253;0.2700935109729695932384386702536332661822137176074360507
(17);[13, 1];0.8580099094379295677846342922769213534703844742601896678;0.3851499530397352802869433356429331351601523500092393452;0.8821765827091583178945883974502535847889730160333454165;0.1618103005814296890773089224341928048631336901171158980
(17);[13, 2];0.5549869639221974613072062424711962004430449619493211101;-0.4091627144814508114661801224090301574431675012555029869;0.8101300189490236241487000660595057432942624472394161472;-0.1744820149418961696055356650160088366386801329603190292
(17);[13, 3];1.2703604575994953043042129210201680933535952424747167143;-0.7011000821025767064648291099079180866061622376268127950;1.1716082941006334616073060867045283747613370611746553427;-0.2527842414093777908243673947176595838116951289196782886
(17);[14, 0];0.9314336518469160518037270350355606720232425905397701797;-0.3797305394086299193605798049774352989601468179009776243;0.9546622864439309290540498821244222727058229717461657365;-0.2275907892562182167662741660511701636857554583993872142
(17);[14, 1];1.6862428491289039918444604221008586414887374010907441708;-0.3829216232508985900718242149495718592526605124103413625;1.3143313811211352049208269459286455578820197146107977545;-0.0714834081019317737870850044185266286529973387716973708
(17);[14, 2];0.4099047896323010775767155699932396661818325626516293902;0.3095265495340367799618343326594204495467817973790760559;0.8664723155276956954008696627652019304164918681766433304;0.2572663622053147629297361870450186431429056609962576395
(17);[14, 3];0.9004638373276473036884957510800664573411602479647039820;0.0000000000000000000000000000000000000000000000000000000;0.8545576386786200589580401103455622189845234517420628389;0.0000000000000000000000000000000000000000000000000000000
(17);[15, 0];0.5549869639221974613072062424711962004430449619493211101;0.4091627144814508114661801224090301574431675012555029869;0.8101300189490236241487000660595057432942624472394161472;0.1744820149418961696055356650160088366386801329603190292
(17);[15, 1];0.6773511540169764077896862936899168317407625240511872158;-0.0007099751123513541248149649845338422059154473325816966;0.8261245508349590685157871382562520098997462126215415816;-0.1055195104002596391159468463976763056232884253280971616
(17);[15, 2];1.4573653226037412750705812313779071317765053552798404619;-0.6626946634004204083117568256863214317255640255902294993;1.2166620295224008331070769821472204234462712211950675627;-0.2427674268826229619957410480457246011983782959235351546
(17);[15, 3];1.2908370659566614683859612326458600996923298668220028123;0.0207883934400821838317991226323057039780220081220731249;1.1544288973915461022837919243523997297974452285305854017;0.1401114950353550712590921465468791127033316010773238862
p5a*p17a;[1];1.3192433354763937342713164902156907176696970698042152528;0.3645247772859299997795814234366575577770410444503050344;1.2308013389193808076022044467120390636969852752465927982;0.1539385736764727471684410457138822231716889290605875027
p5a*p17a;[2];1.2535389934015591731343974126209495660695050695359675513;0.4217896073532893392396720002473370195377635843195411864;1.1828558566627493462211429823055968527425616425306924839;0.2118969269589685533103950292983059614151656665613419548
p5a*p17a;[3];0.7919136140303359103344279367153568813813985274955907313;0.6331173989426149960758966421091945893632309613435200067;1.0121018505318833689165469288792173029274223078787554686;0.3000595128006391443607091740401213741837468574770978668
p5a*p17a;[4];0.6536223272378357491064868694437252594694726538323090463;0.2511089506821019939379011688994597210651099485859588753;0.9077516583341560505166283301340782558590030339125067266;0.2003503974948394859925887585211521686944497070580661030
p5a*p17a;[5];0.7064644689465913120454911468727789332064559093733233932;0.4331556277807737820425774988665766126431100482770084306;0.8812358892623769943743443357637639634418668209852888284;0.2238137230502148259235962180320264098960612383311944907
p5a*p17a;[6];0.6939598667337245212899980329932981035866104433923343522;0.0428632314757807450626032839165769606783082881161515964;0.8240354683614448961817600496806535620978075270315252832;0.0920323010375610026832644089521686435653931420833163909
p5a*p17a;[7];0.7488915814842893472590429957238451621248023050741392048;0.1112532691172680837109725246380589009266671441122868891;0.8344019632112151273466324252108702004557107585019150237;0.0705256246347305020184400313270589442261898316852836920
p5a*p17a;[8];0.5583995415156970923945747208054594140683660846114034897;0.0000000000000000000000000000000000000000000000000000000;0.7848070052165121099892354333796202564032318675704541631;0.0000000000000000000000000000000000000000000000000000000
p5a*p17a;[9];0.7488915814842893472590429957238451621248023050741392048;-0.1112532691172680837109725246380589009266671441122868891;0.8344019632112151273466324252108702004557107585019150237;-0.0705256246347305020184400313270589442261898316852836920
p5a*p17a;[10];0.6939598667337245212899980329932981035866104433923343522;-0.0428632314757807450626032839165769606783082881161515964;0.8240354683614448961817600496806535620978075270315252832;-0.0920323010375610026832644089521686435653931420833163909
p5a*p17a;[11];0.7064644689465913120454911468727789332064559093733233932;-0.4331556277807737820425774988665766126431100482770084306;0.8812358892623769943743443357637639634418668209852888284;-0.2238137230502148259235962180320264098960612383311944907
p5a*p17a;[12];0.6536223272378357491064868694437252594694726538323090463;-0.2511089506821019939379011688994597210651099485859588753;0.9077516583341560505166283301340782558590030339125067266;-0.2003503974948394859925887585211521686944497070580661030
p5a*p17a;[13];0.7919136140303359103344279367153568813813985274955907313;-0.6331173989426149960758966421091945893632309613435200067;1.0121018505318833689165469288792173029274223078787554686;-0.3000595128006391443607091740401213741837468574770978668
p5a*p17a;[14];1.2535389934015591731343974126209495660695050695359675513;-0.4217896073532893392396720002473370195377635843195411864;1.1828558566627493462211429823055968527425616425306924839;-0.2118969269589685533103950292983059614151656665613419548
p5a*p17a;[15];1.3192433354763937342713164902156907176696970698042152528;-0.3645247772859299997795814234366575577770410444503050344;1.2308013389193808076022044467120390636969852752465927982;-0.1539385736764727471684410457138822231716889290605875027
p5a*p17b;[1];0.9512157635719171880888683851831304287559177670475458336;-0.6030591087018415965775539863174664782168303672466782398;1.0553540449860466318240271373103552317048551046287655936;-0.2901015580836890446066812590559714631408717160431858321
p5a*p17b;[2];0.6239580278328159954805797921568094209757752880485850970;-0.3388021808363159419848770063851314948277772271459153087;0.8226627123135813094000493195794762418996549560835933498;-0.1654371361567167377149019951629458143463081994972238028
p5a*p17b;[3];0.6506995332841451175018054894156144457504743975863071756;-0.0528169487942278056221747329520428432010318944345070261;0.7971273430750329389279449903967862844582245473544693622;0.0303767977872896904641623458061176520277578413568701459
p5a*p17b;[4];0.6536223272378357491064868694437252594694726538323090463;0.2511089506821019939379011688994597210651099485859588753;0.9077516583341560505166283301340782558590030339125067266;0.2003503974948394859925887585211521686944497070580661030
p5a*p17b;[5];1.3041509263228953934682117817023289845157204793022788821;0.4123145132408525555329100646569501169388619188393248932;1.2298859712211337458280924780193260542667669040299057074;0.1677009492633214484234881974838975489071325529416748318
p5a*p17b;[6];1.2168830913088562456235523225142331511453717450381175226;-0.4186250091753979284072205116981606516694940340230856118;1.1680082502139603967271229836841508611431066857036842432;-0.2084966367975226906550682445634737787364986251931149891
p5a*p17b;[7];0.8365198878022318147603752958117692002324978046706762498;-0.1996553814029825932092364743650399638073883467445944505;0.9053353110776159526166256676978689190188239356364491633;-0.1604518489786433090369321988701968655395394982650469583
p5a*p17b;[8];0.5583995415156970923945747208054594140683660846114034897;0.0000000000000000000000000000000000000000000000000000000;0.7848070052165121099892354333796202564032318675704541631;0.0000000000000000000000000000000000000000000000000000000
p5a*p17b;[9];0.8365198878022318147603752958117692002324978046706762498;0.1996553814029825932092364743650399638073883467445944505;0.9053353110776159526166256676978689190188239356364491633;0.1604518489786433090369321988701968655395394982650469583
p5a*p17b;[10];1.2168830913088562456235523225142331511453717450381175226;0.4186250091753979284072205116981606516694940340230856118;1.1680082502139603967271229836841508611431066857036842432;0.2084966367975226906550682445634737787364986251931149891
p5a*p17b;[11];1.3041509263228953934682117817023289845157204793022788821;-0.4123145132408525555329100646569501169388619188393248932;1.2298859712211337458280924780193260542667669040299057074;-0.1677009492633214484234881974838975489071325529416748318
p5a*p17b;[12];0.6536223272378357491064868694437252594694726538323090463;-0.2511089506821019939379011688994597210651099485859588753;0.9077516583341560505166283301340782558590030339125067266;-0.2003503974948394859925887585211521686944497070580661030
p5a*p17b;[13];0.6506995332841451175018054894156144457504743975863071756;0.0528169487942278056221747329520428432010318944345070261;0.7971273430750329389279449903967862844582245473544693622;-0.0303767977872896904641623458061176520277578413568701459
p5a*p17b;[14];0.6239580278328159954805797921568094209757752880485850970;0.3388021808363159419848770063851314948277772271459153087;0.8226627123135813094000493195794762418996549560835933498;0.1654371361567167377149019951629458143463081994972238028
p5a*p17b;[15];0.9512157635719171880888683851831304287559177670475458336;0.6030591087018415965775539863174664782168303672466782398;1.0553540449860466318240271373103552317048551046287655936;0.2901015580836890446066812590559714631408717160431858321
p5b*p17a;[1];0.9512157635719171880888683851831304287559177670475458336;-0.6030591087018415965775539863174664782168303672466782398;1.0553540449860466318240271373103552317048551046287655936;-0.2901015580836890446066812590559714631408717160431858321
p5b*p17a;[2];0.6239580278328159954805797921568094209757752880485850970;-0.3388021808363159419848770063851314948277772271459153087;0.8226627123135813094000493195794762418996549560835933498;-0.1654371361567167377149019951629458143463081994972238028
p5b*p17a;[3];0.6506995332841451175018054894156144457504743975863071756;-0.0528169487942278056221747329520428432010318944345070261;0.7971273430750329389279449903967862844582245473544693622;0.0303767977872896904641623458061176520277578413568701459
p5b*p17a;[4];0.6536223272378357491064868694437252594694726538323090463;0.2511089506821019939379011688994597210651099485859588753;0.9077516583341560505166283301340782558590030339125067266;0.2003503974948394859925887585211521686944497070580661030
p5b*p17a;[5];1.3041509263228953934682117817023289845157204793022788821;0.4123145132408525555329100646569501169388619188393248932;1.2298859712211337458280924780193260542667669040299057074;0.1677009492633214484234881974838975489071325529416748318
p5b*p17a;[6];1.2168830913088562456235523225142331511453717450381175226;-0.4186250091753979284072205116981606516694940340230856118;1.1680082502139603967271229836841508611431066857036842432;-0.2084966367975226906550682445634737787364986251931149891
p5b*p17a;[7];0.8365198878022318147603752958117692002324978046706762498;-0.1996553814029825932092364743650399638073883467445944505;0.9053353110776159526166256676978689190188239356364491633;-0.1604518489786433090369321988701968655395394982650469583
p5b*p17a;[8];0.5583995415156970923945747208054594140683660846114034897;0.0000000000000000000000000000000000000000000000000000000;0.7848070052165121099892354333796202564032318675704541631;0.0000000000000000000000000000000000000000000000000000000
p5b*p17a;[9];0.8365198878022318147603752958117692002324978046706762498;0.1996553814029825932092364743650399638073883467445944505;0.9053353110776159526166256676978689190188239356364491633;0.1604518489786433090369321988701968655395394982650469583
p5b*p17a;[10];1.2168830913088562456235523225142331511453717450381175226;0.4186250091753979284072205116981606516694940340230856118;1.1680082502139603967271229836841508611431066857036842432;0.2084966367975226906550682445634737787364986251931149891
p5b*p17a;[11];1.3041509263228953934682117817023289845157204793022788821;-0.4123145132408525555329100646569501169388619188393248932;1.2298859712211337458280924780193260542667669040299057074;-0.1677009492633214484234881974838975489071325529416748318
p5b*p17a;[12];0.6536223272378357491064868694437252594694726538323090463;-0.2511089506821019939379011688994597210651099485859588753;0.9077516583341560505166283301340782558590030339125067266;-0.2003503974948394859925887585211521686944497070580661030
p5b*p17a;[13];0.6506995332841451175018054894156144457504743975863071756;0.0528169487942278056221747329520428432010318944345070261;0.7971273430750329389279449903967862844582245473544693622;-0.0303767977872896904641623458061176520277578413568701459
p5b*p17a;[14];0.6239580278328159954805797921568094209757752880485850970;0.3388021808363159419848770063851314948277772271459153087;0.8226627123135813094000493195794762418996549560835933498;0.1654371361567167377149019951629458143463081994972238028
p5b*p17a;[15];0.9512157635719171880888683851831304287559177670475458336;0.6030591087018415965775539863174664782168303672466782398;1.0553540449860466318240271373103552317048551046287655936;0.2901015580836890446066812590559714631408717160431858321
p5b*p17b;[1];1.3192433354763937342713164902156907176696970698042152528;0.3645247772859299997795814234366575577770410444503050344;1.2308013389193808076022044467120390636969852752465927982;0.1539385736764727471684410457138822231716889290605875027
p5b*p17b;[2];1.2535389934015591731343974126209495660695050695359675513;0.4217896073532893392396720002473370195377635843195411864;1.1828558566627493462211429823055968527425616425306924839;0.2118969269589685533103950292983059614151656665613419548
p5b*p17b;[3];0.7919136140303359103344279367153568813813985274955907313;0.6331173989426149960758966421091945893632309613435200067;1.0121018505318833689165469288792173029274223078787554686;0.3000595128006391443607091740401213741837468574770978668
p5b*p17b;[4];0.6536223272378357491064868694437252594694726538323090463;0.2511089506821019939379011688994597210651099485859588753;0.9077516583341560505166283301340782558590030339125067266;0.2003503974948394859925887585211521686944497070580661030
p5b*p17b;[5];0.7064644689465913120454911468727789332064559093733233932;0.4331556277807737820425774988665766126431100482770084306;0.8812358892623769943743443357637639634418668209852888284;0.2238137230502148259235962180320264098960612383311944907
p5b*p17b;[6];0.6939598667337245212899980329932981035866104433923343522;0.0428632314757807450626032839165769606783082881161515964;0.8240354683614448961817600496806535620978075270315252832;0.0920323010375610026832644089521686435653931420833163909
p5b*p17b;[7];0.7488915814842893472590429957238451621248023050741392048;0.1112532691172680837109725246380589009266671441122868891;0.8344019632112151273466324252108702004557107585019150237;0.0705256246347305020184400313270589442261898316852836920
p5b*p17b;[8];0.5583995415156970923945747208054594140683660846114034897;0.0000000000000000000000000000000000000000000000000000000;0.7848070052165121099892354333796202564032318675704541631;0.0000000000000000000000000000000000000000000000000000000
p5b*p17b;[9];0.7488915814842893472590429957238451621248023050741392048;-0.1112532691172680837109725246380589009266671441122868891;0.8344019632112151273466324252108702004557107585019150237;-0.0705256246347305020184400313270589442261898316852836920
p5b*p17b;[10];0.6939598667337245212899980329932981035866104433923343522;-0.0428632314757807450626032839165769606783082881161515964;0.8240354683614448961817600496806535620978075270315252832;-0.0920323010375610026832644089521686435653931420833163909
p5b*p17b;[11];0.7064644689465913120454911468727789332064559093733233932;-0.4331556277807737820425774988665766126431100482770084306;0.8812358892623769943743443357637639634418668209852888284;-0.2238137230502148259235962180320264098960612383311944907
p5b*p17b;[12];0.6536223272378357491064868694437252594694726538323090463;-0.2511089506821019939379011688994597210651099485859588753;0.9077516583341560505166283301340782558590030339125067266;-0.2003503974948394859925887585211521686944497070580661030
p5b*p17b;[13];0.7919136140303359103344279367153568813813985274955907313;-0.6331173989426149960758966421091945893632309613435200067;1.0121018505318833689165469288792173029274223078787554686;-0.3000595128006391443607091740401213741837468574770978668
p5b*p17b;[14];1.2535389934015591731343974126209495660695050695359675513;-0.4217896073532893392396720002473370195377635843195411864;1.1828558566627493462211429823055968527425616425306924839;-0.2118969269589685533103950292983059614151656665613419548
p5b*p17b;[15];1.3192433354763937342713164902156907176696970698042152528;-0.3645247772859299997795814234366575577770410444503050344;1.2308013389193808076022044467120390636969852752465927982;-0.1539385736764727471684410457138822231716889290605875027
p2*p17a;[1];0.6536223272378357491064868694437252594694726538323090463;0.2511089506821019939379011688994597210651099485859588753;0.9077516583341560505166283301340782558590030339125067266;0.2003503974948394859925887585211521686944497070580661030
p2*p17a;[2];0.5583995415156970923945747208054594140683660846114034897;0.0000000000000000000000000000000000000000000000000000000;0.7848070052165121099892354333796202564032318675704541631;0.0000000000000000000000000000000000000000000000000000000
p2*p17a;[3];0.6536223272378357491064868694437252594694726538323090463;-0.2511089506821019939379011688994597210651099485859588753;0.9077516583341560505166283301340782558590030339125067266;-0.2003503974948394859925887585211521686944497070580661030
p2*p17b;[1];0.6536223272378357491064868694437252594694726538323090463;0.2511089506821019939379011688994597210651099485859588753;0.9077516583341560505166283301340782558590030339125067266;0.2003503974948394859925887585211521686944497070580661030
