r_2 \ r_3,1,2,4,5,7,8,10,11,13,14,16,17,19,20,22,23,25,26
1,1.4248036000e-05,1.3864018100e-04,-1.6994277000e-05,1.1500924400e-04,-3.0296980000e-06,-7.5283959000e-05,2.5123197000e-05,-1.1599234300e-04,-3.1563637000e-05,-4.5962567000e-05,-6.2385941000e-05,2.6362135000e-05,-5.6390510000e-06,-1.2203463700e-04,1.4219726900e-04,-3.0252987000e-05,1.4298010000e-06,4.6129234000e-05
3,2.8348100000e-05,-1.1224427500e-04,5.6132675000e-05,-5.8260100000e-05,2.8479500000e-06,7.6724225000e-05,-1.4132567500e-04,3.2577825000e-05,1.5562667500e-04,3.8917425000e-05,3.5048275000e-05,4.9505375000e-05,3.4485250000e-06,-1.3634832500e-04,-5.4579475000e-05,-1.3727075000e-05,-3.6279775000e-05,7.3587650000e-05
5,-1.2334168000e-05,6.3448322000e-05,2.2564126000e-05,-1.0166647200e-04,2.1526924000e-05,1.5807764200e-04,-8.1990860000e-06,-4.6176566000e-05,-1.1451219400e-04,-3.5808854000e-05,-2.7701442000e-05,-4.7269130000e-05,5.2204738000e-05,-9.8141940000e-06,9.5768578000e-05,-2.4836894000e-05,1.1467620000e-06,1.3581908000e-05
7,-3.6350960000e-06,-3.2139566000e-05,-1.3264178000e-05,2.5890160000e-06,-4.3773972000e-05,1.4296474000e-05,-1.0170294200e-04,9.4793498000e-05,-2.6259218000e-05,-6.6431238000e-05,1.9914926000e-05,1.1716390000e-05,-2.2776140000e-06,-1.8753218000e-05,1.3188660000e-06,1.6424882000e-05,4.0273114000e-05,1.0690987600e-04
9,-5.0813436000e-05,1.1052266900e-04,6.8905827000e-05,2.6164156000e-05,1.3464398000e-05,-2.2553219100e-04,1.4042725300e-04,8.3273793000e-05,-1.5552081300e-04,4.8017617000e-05,4.3687091000e-05,-8.5032385000e-05,7.1006701000e-05,-1.2639981300e-04,1.3522381000e-05,8.0710370000e-06,-4.8909951000e-05,6.5145666000e-05
11,7.0278416000e-05,-1.0428596400e-04,-5.2645812000e-05,-3.4387360000e-06,6.7507120000e-06,6.2961960000e-06,-3.2786668000e-05,-5.5582908000e-05,-1.5513972000e-05,-4.8421052000e-05,-2.2620596000e-05,2.3253606000e-04,-6.3903756000e-05,2.9721002800e-04,-1.2166183600e-04,-4.1882572000e-05,1.8610756000e-05,-6.8938296000e-05
13,-2.7279128000e-05,-9.2433838000e-05,-5.9007154000e-05,2.6697688000e-05,2.0804204000e-05,-2.8134118000e-05,-1.2479006000e-05,-2.0082086000e-05,1.1640612600e-04,3.6734266000e-05,1.5974318000e-05,-1.2683273000e-04,-7.5729902000e-05,1.3866412600e-04,-2.9481262000e-05,4.9197426000e-05,-7.3385980000e-06,7.4319668000e-05
15,-1.8812724000e-05,2.8492471000e-05,-5.6912070000e-06,-7.0947960000e-06,-1.8590518000e-05,7.3555731000e-05,1.3094292700e-04,2.7188787000e-05,7.1337033000e-05,7.2954403000e-05,-1.9166310000e-06,-6.0985715000e-05,2.0890359000e-05,-2.2523967000e-05,-4.7084521000e-05,3.7006183000e-05,3.1067891000e-05,-3.1073570600e-04
