,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
beta[7],10.4223,0.00209038,0.0901669,0.0786519,10.2648,10.429,10.5591,2149.79,1246.52,1.00123
beta[8],10.4461,0.00168851,0.087377,0.0750937,10.3069,10.4475,10.5841,2947.74,1355.5,1.00378
beta[9],10.4429,0.0015933,0.0869081,0.0779106,10.3003,10.4437,10.5785,3133.85,1511.61,0.999594
beta[10],10.4382,0.00162253,0.0901411,0.0740559,10.2879,10.4415,10.5732,3243.35,1120.05,1.0027
beta[11],10.4535,0.00145398,0.0903963,0.0759091,10.3137,10.4523,10.6035,4243.06,1359.33,1.00038
beta[12],10.4435,0.00160027,0.0829051,0.0722768,10.3077,10.4442,10.5799,2853.51,1247.12,0.999664
beta[13],10.4666,0.00211412,0.0917751,0.0762798,10.3301,10.4589,10.6243,2166.49,1084.63,1.00136
beta[14],10.48,0.00252009,0.09645,0.0779848,10.3469,10.4684,10.6566,1755.78,1032.53,1.00077
beta[15],10.4248,0.00173836,0.0901553,0.0757609,10.2663,10.4304,10.5607,2899.69,1368.34,1.00379
beta[16],10.4414,0.00152634,0.0840044,0.0722026,10.3021,10.4431,10.5787,2907.45,1512.81,1.00152
beta[17],10.4321,0.00165951,0.0858032,0.0692374,10.2856,10.4373,10.5619,3069.32,1083.8,1.00046
beta[18],10.4127,0.00229271,0.0945962,0.0787261,10.2393,10.4266,10.544,1899.37,1234.98,0.999392
beta[19],10.4382,0.00174928,0.0912702,0.0762798,10.2928,10.4405,10.5785,3336.79,1256.4,1.00167
beta[20],10.4842,0.00241542,0.0922714,0.0795415,10.3543,10.473,10.6523,1706.16,1209.33,1.00047
beta[21],10.423,0.00217285,0.0912164,0.0733146,10.2587,10.4315,10.5543,2118.45,1490.48,1.00057
beta[22],10.4594,0.00194009,0.0922758,0.0763539,10.3204,10.4555,10.6095,2455.45,1368.21,1.00002
beta[23],10.4666,0.00196965,0.0885125,0.0738335,10.3366,10.4615,10.6157,2411.38,1304.07,1.00603
beta[24],10.475,0.00207121,0.0911535,0.0786519,10.3466,10.4665,10.6383,2184.93,1555.4,1.00467
beta[25],10.446,0.00159275,0.0899895,0.0750937,10.303,10.4459,10.5922,3308.86,1490.6,1.00474
beta[26],10.4464,0.00152701,0.0886203,0.0750196,10.3039,10.4446,10.5875,3456.43,1408.16,1.00267
beta[27],10.4365,0.00145393,0.0875422,0.0751678,10.2878,10.4398,10.5784,3846.63,1297.83,1.00027
beta[28],10.4798,0.00243815,0.094514,0.0790226,10.3477,10.4691,10.658,1586.09,1221.58,1.00112
beta[29],10.4409,0.00164905,0.0865115,0.0797639,10.2972,10.4414,10.581,2864.06,1371.11,1.00184
beta[30],10.4569,0.00172011,0.0876259,0.0762056,10.3201,10.453,10.6112,2878.35,1314.57,1.00462
beta[31],10.4482,0.00168331,0.0866277,0.0716837,10.3052,10.4496,10.5861,2718.92,1392.78,1.00098
beta[32],10.4527,0.00148101,0.0882062,0.0740559,10.3119,10.4488,10.5997,3841.49,1115.26,1.00412
